file,funding,funding_num
autogen.2017063011213068770.1,0856559,0856559
autogen.2017063011213068770.1,1303879,1303879
autogen.2017063012492798199.1,1303879,1303879
autogen.2017063012492798199.1, 0856559,0856559
autogen.2017063012492798199.1,0856559,0856559
autogen.2017063015121995767.3,1107737,1107737
autogen.2017063015273139698.1,NSF Award 0904152,0904152
autogen.2017063015273139698.1,0856559,0856559
autogen.2017063015273139698.1,1303879,1303879
autogen.2017063016510768823.3,1107737,1107737
autogen.2017063018402350255.3,1107737,1107737
autogen.2017070311170906723.3,NSF Award 0904152,0904152
autogen.2017070311170906723.3,0856559,0856559
autogen.2017070311170906723.3,1303879,1303879
autogen.2017070312011325924.1,1303879,1303879
autogen.2017070312011325924.1, 0856559,0856559
autogen.2017070312011325924.1,0856559,0856559
autogen.2017070312102555527.3,1107737,1107737
autogen.2017070313384893638.1,1303879,1303879
autogen.2017070313384893638.1, 0856559,0856559
autogen.2017070313384893638.1,0856559,0856559
autogen.2017070314050078642.3,1107737,1107737
autogen.2017070314092250674.1,NSF Award 0904152,0904152
autogen.2017070314092250674.1,0856559,0856559
autogen.2017070314092250674.1,1303879,1303879
autogen.2017070314383881054.1,1303879,1303879
autogen.2017070314383881054.1, 0856559,0856559
autogen.2017070314383881054.1,0856559,0856559
autogen.2017070315281702160.3,1107737,1107737
autogen.2017070317051033606.3,1107737,1107737
autogen.2017070318580145491.3,1107737,1107737
autogen.2017070319410503698.3,1107737,1107737
autogen.2017070320145698666.3,1107737,1107737
autogen.2017070322123632650.3,1107737,1107737
autogen.2017070323404103451.3,1107737,1107737
autogen.2017070402114155335.3,1107737,1107737
autogen.2017070509462163171.3,1107737,1107737
autogen.2017070510094272793.1,1303879,1303879
autogen.2017070510094272793.1,0856559,0856559
autogen.2017070511200026206.1,NSF Award 0904152,0904152
autogen.2017070511200026206.1,0856559,0856559
autogen.2017070511200026206.1,1303879,1303879
autogen.2017070512502938618.1,1303879,1303879
autogen.2017070512502938618.1,0856559,0856559
autogen.2017070513273421600.3,1107737,1107737
autogen.2017070513453991316.1,NSF Award 0904152,0904152
autogen.2017070513453991316.1,0856559,0856559
autogen.2017070513453991316.1,1303879,1303879
autogen.2017070515275964143.4,1107737,1107737
autogen.2017070516451753201.3,1107737,1107737
autogen.2017070518563294893.3,1107737,1107737
autogen.2017070521550639182.3,1107737,1107737
autogen.2017070523290015145.4,1107737,1107737
autogen.2017070600280897400.3,1107737,1107737
autogen.2017070609433434258.3,1107737,1107737
autogen.2017070609463042297.1,1303879,1303879
autogen.2017070609463042297.1,0856559,0856559
autogen.2017070610502072793.1,NSF Award 0904152,0904152
autogen.2017070611120899197.3,1107737,1107737
autogen.2017070611272166831.1,1303879,1303879
autogen.2017070611272166831.1,0856559,0856559
autogen.2017070612333750216.1,NSF Award 0904152,0904152
autogen.2017070612534980623.8,1107737,1107737
autogen.2017070613081410706.1,1303879,1303879
autogen.2017070613081410706.1,0856559,0856559
autogen.2017070613100388032.5,1107737,1107737
autogen.2017070614173857611.1,NSF Award 0904152,0904152
autogen.2017070614413409813.1,1303879,1303879
autogen.2017070614413409813.1,0856559,0856559
autogen.2017070615111163744.3,1107737,1107737
autogen.2017070615543939299.1,NSF Award 0904152,0904152
autogen.2017070617185639651.3,1107737,1107737
autogen.2017070619114773668.5,1107737,1107737
autogen.2017070620080469795.3,1107737,1107737
autogen.2017070622233262414.3,1107737,1107737
autogen.2017070700223778931.4,1107737,1107737
autogen.2017070701223370358.3,1107737,1107737
autogen.2017070704122767878.3,1107737,1107737
autogen.2017070707081147096.4,1107737,1107737
autogen.2017070709222098821.1,1303879,1303879
autogen.2017070709222098821.1,0856559,0856559
autogen.2017070710125238423.1,1303879,1303879
autogen.2017070710125238423.1,0856559,0856559
autogen.2017070710242453526.1,NSF Award 0904152,0904152
autogen.2017070711553052674.1,NSF Award 0904152,0904152
autogen.2017070713315602762.1,NSF Award 0904152,0904152
autogen.2017070714063645469.1,NSF Award 0904152,0904152
autogen.2017071012424806457.1,NSF Award 0904152,0904152
autogen.2017071012424806457.1,NSF Award PLR1414314,1414314
autogen.2017071111554603673.2,NSF Award 0904152,0904152
autogen.2017071111554603673.2,NSF Award PLR1414314,1414314
autogen.2017071114383433689.3,1107737,1107737
autogen.2017071116074974998.3,1107737,1107737
autogen.2017071117491997807.3,1107737,1107737
autogen.2017071119484893316.3,1107737,1107737
autogen.2017071120165644184.3,1107737,1107737
autogen.2017071120485599151.3,1107737,1107737
autogen.2017071121502102238.5,1107737,1107737
autogen.2017071210323322775.4,1107737,1107737
autogen.2017071212154798986.3,1107737,1107737
autogen.2017071214232266147.3,1107737,1107737
autogen.2017071216555705507.3,1107737,1107737
autogen.2017071218154279400.4,1107737,1107737
autogen.2017071220114599394.3,1107737,1107737
autogen.2017071221354968885.4,1107737,1107737
autogen.2017071310281537278.1,NSF Award 0904152,0904152
autogen.2017071310281537278.1,NSF Award PLR1414314,1414314
autogen.2017071311332294382.3,1107737,1107737
autogen.2017071312460389198.3,1107737,1107737
autogen.20170713135013790100.3,1107737,1107737
autogen.2017071314360531034.1,NSF Award 0904152,0904152
autogen.2017071314360531034.1,NSF Award PLR1414314,1414314
autogen.2017071317293833080.3,1107737,1107737
autogen.2017071319444044093.2,1107737,1107737
autogen.20170713212114484100.3,1107737,1107737
autogen.2017071322541614021.4,1107737,1107737
autogen.2017071408544542613.1,NSF Award 0904152,0904152
autogen.2017071408544542613.1,NSF Award PLR1414314,1414314
autogen.2017071409540792220.3,1107737,1107737
autogen.2017071411315603553.5,1107737,1107737
autogen.2017071411390284255.1,NSF Award 0904152,0904152
autogen.2017071411390284255.1,NSF Award PLR1414314,1414314
autogen.2017071414510718059.1,NSF Award 0904152,0904152
autogen.2017071414510718059.1,NSF Award PLR1414314,1414314
autogen.2017071414541308561.3,1107737,1107737
autogen.2017071417361529175.2,1107737,1107737
autogen.2017071418560008482.3,1107737,1107737
autogen.2017071420230666603.5,1107737,1107737
autogen.2017071421441767197.3,1107737,1107737
autogen.2017071503224230972.3,1107737,1107737
autogen.2017071505280103095.4,1107737,1107737
autogen.2017071519532372002.4,1107737,1107737
autogen.2017071520270533106.3,1107737,1107737
autogen.2017071521101659508.3,1107737,1107737
autogen.2017071522351637532.3,1107737,1107737
autogen.2017071523195200450.3,1107737,1107737
autogen.2017071600154132490.3,1107737,1107737
autogen.2017071602115112007.3,1107737,1107737
autogen.2017071603072606411.3,1107737,1107737
autogen.2017071604301894770.3,1107737,1107737
autogen.2017071605412400307.3,1107737,1107737
autogen.2017071610282103713.3,1107737,1107737
autogen.2017071611134708915.3,1107737,1107737
autogen.2017071612410535139.3,1107737,1107737
autogen.2017071613295668557.3,1107737,1107737
autogen.2017071614311388997.3,1107737,1107737
autogen.2017071617091026717.3,1107737,1107737
autogen.2017071618120450719.3,1107737,1107737
autogen.2017071620243279443.3,1107737,1107737
autogen.2017071621412236362.3,1107737,1107737
autogen.2017071623074011901.3,1107737,1107737
autogen.2017071708592010718.1,NSF Award 0904152,0904152
autogen.2017071708592010718.1,NSF Award PLR1414314,1414314
autogen.2017071709122506822.4,1107737,1107737
autogen.2017071710084324528.4,1107737,1107737
autogen.2017071711194517654.1,NSF Award 0904152,0904152
autogen.2017071711194517654.1,NSF Award PLR1414314,1414314
autogen.2017071712580430661.3,1107737,1107737
autogen.2017071713595933615.1,NSF Award 0904152,0904152
autogen.2017071713595933615.1,NSF Award PLR1414314,1414314
autogen.2017071716013992223.3,1107737,1107737
autogen.2017071716141100174.12,1303766,1303766
autogen.2017071717405255166.3,1107737,1107737
autogen.2017071813440623701.4,1107737,1107737
autogen.2017071813493140418.1,NSF Award 0904152,0904152
autogen.2017071813493140418.1,NSF Award PLR1414314,1414314
autogen.2017071815164251361.9,1303766,1303766
autogen.2017071815200027463.3,1107737,1107737
autogen.2017071816501357825.4,1107737,1107737
autogen.2017071818141699949.3,1107737,1107737
autogen.2017071819404528003.3,1107737,1107737
autogen.2017071820251398937.3,1107737,1107737
autogen.2017071821044150536.4,1107737,1107737
autogen.2017071822554394560.3,1107737,1107737
autogen.2017071900565429214.3,1107737,1107737
autogen.2017071902054984748.3,1107737,1107737
autogen.2017071909093303747.3,1107737,1107737
autogen.2017071909180827678.1,NSF Award 0904152,0904152
autogen.2017071909180827678.1,NSF Award PLR1414314,1414314
autogen.2017071909531609883.3,1107737,1107737
autogen.2017071910280676983.4,1107737,1107737
autogen.2017071913401593805.20,1303766,1303766
autogen.2017071914101757012.18,1303766,1303766
autogen.2017071914292239315.19,1303766,1303766
autogen.2017071915103102818.17,1303766,1303766
autogen.2017071916310065925.4,1107737,1107737
autogen.2017071917581365512.4,1107737,1107737
autogen.2017071919002574912.4,1107737,1107737
autogen.2017071920135627251.4,1107737,1107737
autogen.2017071921451012541.4,1107737,1107737
autogen.2017071923154671085.4,1107737,1107737
autogen.2017072000051264150.4,1107737,1107737
autogen.2017072001325797534.4,1107737,1107737
autogen.2017072002423484031.4,1107737,1107737
autogen.2017072004062708870.4,1107737,1107737
autogen.2017072005484893557.4,1107737,1107737
autogen.2017072007403257900.4,1107737,1107737
autogen.2017072012133753663.3,1107737,1107737
autogen.2017072013372500846.3,1107737,1107737
autogen.2017072013444477727.4,1107737,1107737
autogen.2017072013460170880.3,1107737,1107737
autogen.2017072013561988563.3,1107737,1107737
autogen.2017072014495925397.3,1107737,1107737
autogen.2017072015013345289.3,1107737,1107737
autogen.2017072015051904827.3,1107737,1107737
autogen.2017072015152768155.3,1107737,1107737
autogen.2017072016501952540.3,1107737,1107737
autogen.2017072016593649728.3,1107737,1107737
autogen.2017072016595885738.5,1107737,1107737
autogen.2017072017034213034.5,1107737,1107737
autogen.2017072017043600284.3,1107737,1107737
autogen.2017072017051885525.5,1107737,1107737
autogen.2017072017312580273.3,1107737,1107737
autogen.2017072018030327227.3,1107737,1107737
autogen.2017072019033389345.3,1107737,1107737
autogen.2017072019474649357.3,1107737,1107737
autogen.2017072020050065133.6,1107737,1107737
autogen.2017072020455108747.3,1107737,1107737
autogen.2017072020503321747.3,1107737,1107737
autogen.2017072021102969064.3,1107737,1107737
autogen.2017072021245065013.3,1107737,1107737
autogen.2017072022074815777.3,1107737,1107737
autogen.2017072022575503956.5,1107737,1107737
autogen.2017072100095746232.3,1107737,1107737
autogen.2017072100105643342.3,1107737,1107737
autogen.2017072101405847450.4,1107737,1107737
autogen.2017072101472574759.3,1107737,1107737
autogen.2017072102151693263.3,1107737,1107737
autogen.2017072104344803800.3,1107737,1107737
autogen.2017072104522106884.3,1107737,1107737
autogen.2017072106261920462.3,1107737,1107737
autogen.2017072108125587116.3,1107737,1107737
autogen.2017072110302983515.2,1107737,1107737
autogen.2017072110313419832.3,1107737,1107737
autogen.2017072110570428071.5,1107737,1107737
autogen.2017072111040212402.3,1107737,1107737
autogen.2017072111130382178.3,1107737,1107737
autogen.2017072111225568410.3,1107737,1107737
autogen.2017072112111615304.3,1107737,1107737
autogen.2017072112142908167.3,1107737,1107737
autogen.2017072114282386175.3,1107737,1107737
autogen.2017072114425437242.3,1107737,1107737
autogen.2017072116272966480.2,1107737,1107737
autogen.2017072409423470334.3,1107737,1107737
autogen.2017072410233911699.3,1107737,1107737
autogen.2017072410453986042.3,1107737,1107737
autogen.2017072410502940335.3,1107737,1107737
autogen.2017072411453845516.4,1107737,1107737
autogen.2017072411504183915.4,1107737,1107737
autogen.2017072412225094604.3,1107737,1107737
autogen.2017072412225416805.3,1107737,1107737
autogen.2017072413564495653.6,1107737,1107737
autogen.2017072414224058898.3,1107737,1107737
autogen.2017072414251635442.3,1107737,1107737
autogen.2017072414260571262.3,1107737,1107737
autogen.2017072414290377448.3,1107737,1107737
autogen.2017072414531187436.3,1107737,1107737
autogen.2017072414560190648.3,1107737,1107737
autogen.2017072414571875551.3,1107737,1107737
autogen.2017072415004656408.3,1107737,1107737
autogen.2017072415074742289.3,1107737,1107737
autogen.2017072415472460472.4,1107737,1107737
autogen.2017072415532007926.4,1107737,1107737
autogen.2017072415532696928.4,1107737,1107737
autogen.2017072415533869731.3,1107737,1107737
autogen.2017072416163713919.3,1107737,1107737
autogen.2017072416183609426.3,1107737,1107737
autogen.2017072416245224311.3,1107737,1107737
autogen.2017072416423571913.3,1107737,1107737
autogen.2017072416452655662.3,1107737,1107737
autogen.2017072416491648234.3,1107737,1107737
autogen.2017072417522730243.3,1107737,1107737
autogen.2017072418253981281.3,1107737,1107737
autogen.2017072419265296805.3,1107737,1107737
autogen.2017072423332236130.3,1107737,1107737
autogen.2017072423464683848.3,1107737,1107737
autogen.2017072501280755852.3,1107737,1107737
autogen.2017072503444802658.3,1107737,1107737
autogen.2017072503532026985.3,1107737,1107737
autogen.2017072505371050654.3,1107737,1107737
autogen.2017072510114718316.4,1107737,1107737
autogen.2017072510292796217.4,1107737,1107737
autogen.2017072511413126825.3,1107737,1107737
autogen.2017072511441655140.3,1107737,1107737
autogen.2017072512365618367.3,1107737,1107737
autogen.2017072513002444608.3,1107737,1107737
autogen.2017072513004559112.3,1107737,1107737
autogen.2017072513011311333.3,1107737,1107737
autogen.2017072513020594287.3,1107737,1107737
autogen.2017072513175709785.3,1107737,1107737
autogen.2017072513241642885.3,1107737,1107737
autogen.2017072514022280509.3,1107737,1107737
autogen.2017072514024219510.3,1107737,1107737
autogen.2017072514044585041.3,1107737,1107737
autogen.2017072514062197717.3,1107737,1107737
autogen.2017072514075161033.3,1107737,1107737
autogen.2017072514100848849.3,1107737,1107737
autogen.2017072514154911948.3,1107737,1107737
autogen.2017072515102065613.3,1107737,1107737
autogen.2017072515140896559.3,1107737,1107737
autogen.2017072515282038421.3,1107737,1107737
autogen.2017072515595246672.3,1107737,1107737
autogen.2017072516143612667.3,1107737,1107737
autogen.2017072516330744875.3,1107737,1107737
autogen.2017072516344026088.3,1107737,1107737
autogen.20170725163528457100.5,1107737,1107737
autogen.2017072517200196002.6,1107737,1107737
autogen.20170725181541706100.3,1107737,1107737
autogen.2017072518533282981.3,1107737,1107737
autogen.2017072518535947087.3,1107737,1107737
autogen.2017072520294503772.3,1107737,1107737
autogen.2017072520473185561.3,1107737,1107737
autogen.2017072521074253934.3,1107737,1107737
autogen.2017072521140458109.3,1107737,1107737
autogen.2017072521445980467.3,1107737,1107737
autogen.2017072522043274002.3,1107737,1107737
autogen.2017072522132833867.3,1107737,1107737
autogen.2017072522360513339.3,1107737,1107737
autogen.2017072522365925778.3,1107737,1107737
autogen.2017072523052241722.3,1107737,1107737
autogen.2017072600015452132.3,1107737,1107737
autogen.2017072600095256811.3,1107737,1107737
autogen.2017072601080537836.3,1107737,1107737
autogen.2017072601362781273.3,1107737,1107737
autogen.2017072602034004773.3,1107737,1107737
autogen.2017072602294023280.3,1107737,1107737
autogen.2017072603324511700.4,1107737,1107737
autogen.2017072604053332904.3,1107737,1107737
autogen.2017072604195652641.3,1107737,1107737
autogen.2017072609282147391.4,1107737,1107737
autogen.2017072609553236929.4,1107737,1107737
autogen.2017072610205543643.3,1107737,1107737
autogen.2017072610210192147.3,1107737,1107737
autogen.2017072610211001253.3,1107737,1107737
autogen.2017072611134728475.4,1107737,1107737
autogen.2017072611211842087.4,1107737,1107737
autogen.2017072611230273290.3,1107737,1107737
autogen.2017072611375070018.3,1107737,1107737
autogen.2017072611512835462.3,1107737,1107737
autogen.2017072616232628060.4,1107737,1107737
autogen.2017080409530812139.13,1702456,1702456
autogen.2017080415395137980.3,1418000,1418000
autogen.2017080415400196781.3,1418000,1418000
autogen.2017081412021935932.5,1702456,1702456
autogen.2017081613353883468.8,1702456,1702456
autogen.2017081614011021271.5,1702456,1702456
autogen.2017081712174997578.5,1107737,1107737
autogen.2017081712222503807.5,1107737,1107737
autogen.2017081712235697671.4,1107737,1107737
autogen.2017081712481512849.5,1107491,1107491
autogen.2017081713284234798.4,1107737,1107737
autogen.2017081714305517070.4,1107737,1107737
autogen.2017081714331337224.4,1107737,1107737
autogen.2017081714401776668.3,1107737,1107737
autogen.2017081714403426778.4,1107491,1107491
autogen.2017081714411301804.4,1107737,1107737
autogen.2017081714450729312.3,1107737,1107737
autogen.2017081714502707208.5,1107491,1107491
autogen.2017081715371560995.4,1107737,1107737
autogen.2017081717081603014.4,1107737,1107737
autogen.2017081717222319790.4,1107737,1107737
autogen.2017081718154927442.4,1107737,1107737
autogen.2017081719305675311.3,1107737,1107737
autogen.2017081810011193832.4,1107737,1107737
autogen.2017081811101553120.4,1107737,1107737
autogen.2017081813001566959.5,1107491,1107491
autogen.2017081814104834117.5,1107491,1107491
autogen.2017081816221044440.3,1107737,1107737
autogen.2017081816263203483.5,1107737,1107737
autogen.2017081816271350193.5,1107737,1107737
autogen.2017081819160260176.3,1107737,1107737
autogen.2017081820001201163.5,1107737,1107737
autogen.2017081820244992260.3,1107737,1107737
autogen.2017081821200636184.4,1107737,1107737
autogen.2017081823020478402.5,1107737,1107737
autogen.2017081823334904327.4,1107737,1107737
autogen.2017082110103260644.5,1107737,1107737
autogen.2017082112142211235.3,1107737,1107737
autogen.2017082112445151637.4,1107737,1107737
autogen.2017082112483186824.4,1107737,1107737
autogen.2017082113593951908.4,1107737,1107737
autogen.2017082210151628936.4,1107737,1107737
autogen.2017082210345581743.4,1107737,1107737
autogen.2017082211331739634.22,1304271,1304271
autogen.2017082211331739634.22,0856864,0856864
autogen.2017082211331739634.22,0520578,0520578
autogen.2017082211331739634.22,0632400,0632400
autogen.2017082212180256733.3,1107737,1107737
autogen.2017082214114467713.3,1107737,1107737
autogen.2017082216231312675.5,1107737,1107737
autogen.2017082218254176154.5,1107737,1107737
autogen.2017082312294277754.3,1107737,1107737
autogen.2017082312322485118.3,1107737,1107737
autogen.2017082314363386900.3,1107737,1107737
autogen.2017082316094379804.3,1107737,1107737
autogen.2017090110041629202.3,1107737,1107737
autogen.2017090510290912264.2,1107737,1107737
autogen.2017090712570944680.3,1107737,1107737
autogen.2017090715501897659.3,1107737,1107737
autogen.2017091414211512279.3,0424589,0424589
autogen.2017091516190082201.3,1107737,1107737
autogen.2017091914510358463.5,1107737,1107737
autogen.2017091914520530466.3,1107737,1107737
autogen.2017092913533601942.2,0424589,0424589
autogen.2017100210473224546.1,0424589,0424589
autogen.2017100213162479875.1,0424589,0424589
autogen.2017100215281758923.1,0424589,0424589
autogen.2017100410083227723.1,0424589,0424589
autogen.2017100413111982352.1,0424589,0424589
autogen.2017100415184321012.1,0424589,0424589
autogen.2017100910035562221.1,0424589,0424589
autogen.2017100913140960552.1,0424589,0424589
autogen.2017100916013516774.1,0424589,0424589
autogen.2017101009400191377.4,1107737,1107737
autogen.2017101109373688944.1,0424589,0424589
autogen.2017101111384617543.1,0424589,0424589
autogen.2017101113042189948.1,0424589,0424589
autogen.2017101114125757850.2,0424589,0424589
autogen.2017101609431687137.1,0424589,0424589
autogen.2017101610261866494.1,0424589,0424589
autogen.2017101611212513117.1,0424589,0424589
autogen.2017101613082137706.1,0424589,0424589
autogen.2017101615003276182.1,0424589,0424589
autogen.2017101616551765771.1,0424589,0424589
autogen.2017101810265587347.1,0424589,0424589
autogen.2017101812351115636.1,0424589,0424589
autogen.2017101814133757776.1,0424589,0424589
autogen.2017101814465645731.1,0424589,0424589
autogen.2017101815262570855.1,0424589,0424589
autogen.2017101916181002868.5,1204267,1204267
autogen.2017102013285336686.4,1204267,1204267
autogen.2017102013385015694.4,1204267,1204267
autogen.20171020135254213100.4,1204267,1204267
autogen.2017102015225625202.8,1204267,1204267
autogen.2017102015245163403.7,1204267,1204267
autogen.2017102015533859309.4,1204267,1204267
autogen.2017102015591382916.4,1204267,1204267
autogen.2017102016053383023.4,1204267,1204267
autogen.2017102016095440730.4,1204267,1204267
autogen.2017102016580484362.8,1204267,1204267
autogen.2017102309542892166.1,0424589,0424589
autogen.20171023102020272100.2,0424589,0424589
autogen.2017102310330813209.2,0424589,0424589
autogen.2017102311111801043.1,0424589,0424589
autogen.2017102312004243051.6,1204267,1204267
autogen.2017102312072883584.1,0424589,0424589
autogen.2017102312191905093.1,0424589,0424589
autogen.20171023122703093100.5,1204267,1204267
autogen.2017102312323689932.1,0424589,0424589
autogen.2017102312454977035.2,0424589,0424589
autogen.2017102313131199243.5,1204267,1204267
autogen.2017102313264188350.5,1204267,1204267
autogen.2017102313365161155.6,1204267,1204267
autogen.2017102315444951664.4,1204267,1204267
autogen.2017102315584384572.5,1204267,1204267
autogen.2017102316131736081.7,1204267,1204267
autogen.2017102316212531489.6,1204267,1204267
autogen.2017102316571725293.6,1204267,1204267
autogen.2017102616152649349.4,1204267,1204267
autogen.2017102616210842756.5,1204267,1204267
autogen.2017102616363375564.4,1204267,1204267
autogen.2017102616442012671.4,1204267,1204267
autogen.2017103010582286361.3,1107737,1107737
autogen.2017103011295450655.4,1107737,1107737
autogen.2017103110183951757.4,1107737,1107737
autogen.2017110112461761604.2,1107737,1107737
autogen.2017110613424781475.2,1107737,1107737
autogen.2017110710254928448.4,1107737,1107737
autogen.2017110812561627730.2,1107737,1107737
autogen.2017110814363987237.2,1107737,1107737
autogen.2017111614544134729.4,1107737,1107737
autogen.2017112810582350765.1,0909265,0909265
autogen.2017112814193057484.3,1504521,1504521
autogen.2017112814193057484.3,1504288,1504288
autogen.2017112815192180799.1,1204248,1204248
autogen.2017112815552110501.5,1203779,1203779
autogen.2017112815552110501.5,1203686,1203686
autogen.2017112815552110501.5,1204084,1204084
autogen.2017113011213147776.1,NSF Award 0856710,0856710
autogen.2017113011213147776.1,NSF Award 0856516,0856516
autogen.2017113011213147776.1,NSF Award 0856628,0856628
autogen.2017113011213147776.1,NSF Award 0856728,0856728
autogen.2017113013525960128.1,NSF Award 0856710,0856710
autogen.2017113013525960128.1,NSF Award 0856516,0856516
autogen.2017113013525960128.1,NSF Award 0856628,0856628
autogen.2017113013525960128.1,NSF Award 0856728,0856728
autogen.2017113014121386763.1,NSF Award 0856710,0856710
autogen.2017113014121386763.1,NSF Award 0856516,0856516
autogen.2017113014121386763.1,NSF Award 0856628,0856628
autogen.2017113014121386763.1,NSF Award 0856728,0856728
autogen.2017120411233226221.2,1417772,1417772
autogen.2017120411233226221.2, 1523025,1523025
autogen.2017120413132608183.6,1603276,1603276
autogen.2017120417004568948.1,0612534,0612534
autogen.2017121316323328112.2,1108391,1108391
autogen.2018011009522146030.8,1630360,1630360
autogen.2018011616564668896.7,NSF-ARC-0909330,0909330
autogen.2018011616564668896.7,  NSF PLR-1304337,1304337
autogen.2018011616564668896.7,  NSFC 4123052,4123052
autogen.2018011616564668896.7,  NSFC 4147617,4147617
autogen.2018011616564668896.7,  NSFC 4147617,4147617
autogen.2018011616564668896.7,  NSFC 4140622,4140622
autogen.2018011709452964606.14,ARC-1264098,1264098
autogen.2018011709454387213.12,ARC-1264098,1264098
autogen.2018011709455679819.12,ARC-1264098,1264098
autogen.2018011709460924926.12,ARC-1264098,1264098
autogen.2018011817083769313.3,1561437,1561437
autogen.2018011817100219914.15,1304271,1304271
autogen.2018011817100219914.15,0856864,0856864
autogen.2018011912290088329.2,1232856,1232856
autogen.2018012312044213921.1,1203418,1203418
autogen.2018012312044213921.1, 1203451,1203451
autogen.2018020516125918126.1,1561437,1561437
autogen.2018021413585757960.3,1204267,1204267
autogen.2018022311521314103.5,1304523,1304523
autogen.2018022311521314103.5,1304879,1304879
autogen.2018022612535198724.4,1304270,1304270
autogen.2018030214192823827.4,1417300,1417300
autogen.2018030615392366822.3,1204267,1204267
autogen.2018030709053712939.2,1303965,1303965
autogen.2018030709053712939.2,Foundation under grant 1303965,1303965
autogen.2018030709053712939.2,K500835,500835
autogen.2018030709053712939.2, 282688,282688
autogen.2018030713045523652.1,1204267,1204267
autogen.2018040310165353386.3,1624927,1624927
autogen.2018040610272655582.1,1204082,1204082
autogen.2018040913320643813.8,NSF OPP 1304899,1304899
autogen.2018040913320987615.6,NSF OPP 1304899,1304899
autogen.2018040913321335017.7,NSF OPP 1304899,1304899
autogen.2018040913321661719.5,NSF OPP 1304899,1304899
autogen.2018041015443163319.1,1504288,1504288
autogen.2018041015443163319.1,1504191,1504191
autogen.2018041015443163319.1,1503910,1503910
autogen.2018041015443163319.1,1504521,1504521
autogen.2018041812250739434.3,1417787,1417787
autogen.2018041812485413736.2,1417787,1417787
autogen.2018041813343546752.2,1417787,1417787
autogen.2018042312561871200.1,ANT-0839122,0839122
autogen.2018042312561871200.1,  PLR-1142517,1142517
autogen.2018042313051873202.3,1504381,1504381
autogen.2018042313051873202.3,1432982,1432982
autogen.2018042515264523329.6,1417789,1417789
autogen.2018042515504581032.5,1304899,1304899
autogen.2018042516224813744.2,1417789,1417789
autogen.2018042516282277845.2,1417789,1417789
autogen.2018042516301443746.2,1417789,1417789
autogen.2018042516320535247.2,1417789,1417789
autogen.2018042516350363348.2,1417789,1417789
autogen.2018042516371195549.2,1417789,1417789
autogen.2018042516394151951.2,1417789,1417789
autogen.2018042516410494352.2,1417789,1417789
autogen.2018042516420213153.2,1417789,1417789
autogen.2018042516433107254.2,1417789,1417789
autogen.2018042516445120055.2,1417789,1417789
autogen.2018042516480118957.2,1417789,1417789
autogen.2018042516490329058.2,1417789,1417789
autogen.2018042516501448059.2,1417789,1417789
autogen.2018050311492708252.5,1304905,1304905
autogen.2018050312342254856.4,1304905,1304905
autogen.2018050312513970759.5,1304905,1304905
autogen.2018050313153255963.4,1304905,1304905
autogen.2018050315484589643.3,1432982,1432982
autogen.2018051414463707342.2,1023574,1023574
autogen.2018051415431231855.2,1023574,1023574
autogen.2018052110023157601.4,1023477,1023477
autogen.2018052110023157601.4,1023669,1023669
autogen.2018052112135082704.3,1303895,1303895
autogen.2018052112135082704.3,1304899,1304899
autogen.2018052115320697433.6,1545558,1545558
autogen.2018052212441222368.4,1303895,1303895
autogen.2018052212441222368.4,1304899,1304899
autogen.2018052213185145972.3,1303895,1303895
autogen.2018052213185145972.3,1304899,1304899
autogen.2018052213400770976.3,1303895,1303895
autogen.2018052213400770976.3,1304899,1304899
autogen.2018052415240837763.3,0519899,0519899
autogen.2018052415240837763.3,0631951,0631951
autogen.2018052415240837763.3,0856479,0856479
autogen.2018052415240837763.3,1107346,1107346
autogen.2018052416043129479.7,1023477,1023477
autogen.2018052416043129479.7,1023669,1023669
autogen.2018053014053380689.8,0856531,0856531
autogen.2018053014321532899.7,0856531,0856531
autogen.2018053014533102108.7,0856531,0856531
autogen.2018053106141892730.9,1203773,1203773
autogen.2018053107422941300.9,1203773,1203773
autogen.2018053109304736211.11,ARC 1204096,1204096
autogen.2018060110452046870.6,0856531,0856531
autogen.2018060409491463924.3,ANS-1417395,1417395
autogen.2018060611452742216.1,1603458,1603458
autogen.2018061216064179655.2,NSF ARC-1203506,1203506
autogen.2018061310252177263.1,1204082,1204082
