file,funding,funding_num,pubDate
autogen.2016032221583451381.3,0649006,0649006,2013-11-10
autogen.2016032221583788782.3,0649006,0649006,2013-11-09
autogen.2016032221584191983.3,0649006,0649006,2013-11-08
autogen.2016032221584580084.3,0244097,0244097,2013-11-10
autogen.2016032221584964285.3,0649006,0649006,2013-11-08
autogen.2016032221585324786.3,0649006,0649006,2013-11-08
autogen.2016032221585673187.3,0649006,0649006,2013-11-09
autogen.2016032221590094388.3,0649006,0649006,2013-11-08
autogen.2016032221590479189.3,0649006,0649006,2013-11-10
autogen.2016032221590897090.3,0649006,0649006,2013-11-09
autogen.2016032221591319691.3,0649006,0649006,2013-11-09
autogen.2016032221591709892.3,0244097,0244097,2013-11-09
autogen.2016032221592079993.3,0649006,0649006,2013-11-10
autogen.2016032221592489594.3,0649006,0649006,2013-11-08
autogen.2016032221592869895.3,0649006,0649006,2013-11-08
autogen.2016032221593251996.3,0649006,0649006,2013-11-09
autogen.2016032221593693597.3,0649006,0649006,2013-11-08
autogen.2016032221594103298.3,0649006,0649006,2013-11-08
autogen.2016032221594520799.3,0649006,0649006,2013-11-08
autogen.20160322215949795100.3,0649006,0649006,2013-11-08
autogen.2016032221595423200.3,0649006,0649006,2013-11-11
autogen.2016032221595790801.3,0244097,0244097,2013-11-09
autogen.2016032222000135202.4,0649006,0649006,2013-11-08
autogen.2016032222000418403.3,0649006,0649006,2013-11-08
autogen.2016032222001239405.2,NSF Award 1304270,1304270,2015-11-06
autogen.2016032222001239405.2,NSF Award 1304875,1304875,2015-11-06
autogen.2016032222011221920.3,NSF Award 0632041,0632041,2009-11-18
autogen.2016032222011972122.5,0856479,0856479,2014-08-14
autogen.2016032222012410823.4,0631951,0631951,2014-08-15
autogen.2016032222012801024.5,0856479,0856479,2014-08-15
autogen.2016032222024398543.2,NSF Award 0902177,0902177,2014-05-13
autogen.2016032222025996647.2,NSF Award 0856268,0856268,2009-11-18
autogen.2016032222025996647.2,NSF Award 1203250,1203250,2009-11-18
autogen.2016032222030343948.2,NSF Award 0856268,0856268,2009-11-18
autogen.2016032222030343948.2,NSF Award 1203250,1203250,2009-11-18
autogen.2016032222045000175.2,NSF Award 1203250,1203250,2014-07-11
autogen.2016032222050059578.3,NSF Award 0909265,0909265,2014-06-19
autogen.2016032222050654780.8,NSF Award 0856177,0856177,2010-06-05
autogen.2016032222050654780.8,NSF Award 1203506,1203506,2010-06-05
autogen.2016032222052612485.4,NSF ARC-1203506,1203506,2015-09-25
autogen.2016032222053012386.7,1304271,1304271,2015-11-06
autogen.2016032222053594888.3,NSF Award 1312402,1312402,2015-05-08
autogen.2016032222053900489.6,1023272,1023272,2014-12-03
autogen.2016032222224456456.3,1023272,1023272,2015-02-25
autogen.2016032222273986733.3,NSF Award 1023272,1023272,2014-12-01
autogen.2016032222274311934.3,NSF Award 1107498,1107498,2015-11-26
autogen.2016032222274986236.3,NSF Award 1203773,1203773,2015-01-20
autogen.2016032222275283137.2,NSF Award 1107798,1107798,2015-02-04
autogen.2016032222275283137.2,NSF Award 1107571,1107571,2015-02-04
autogen.2016032222281715344.2,NSF Award 9255000,9255000,2013-01-29
autogen.2016032222281715344.2,NSF Award 9452663,9452663,2013-01-29
autogen.2016032222281715344.2,NSF Award 9252348,9252348,2013-01-29
autogen.2016032222282639146.2,NSF Award 1020417,1020417,2015-03-17
autogen.2016032222282934147.3,1020417,1020417,2015-04-16
autogen.2016042513181984301.9,1023348,1023348,2016-06-06
autogen.2016051316164424637.4,PLR-1108425,1108425,2016-04-19
autogen.2016051316164424637.4,PLR-1107381,1107381,2016-04-19
autogen.2016051816325762616.5,N00014,00014,2016-05-23
autogen.2016051816325762616.5, ONR-1547946,1547946,2016-05-23
autogen.2016051816325762616.5,OPP-1549620,1549620,2016-05-23
autogen.2016051816325762616.5, ONR-1544301,1544301,2016-05-23
autogen.2016051816355849333.6,NSF Award N00014,00014,2016-05-24
autogen.2016051816355849333.6,  NSF Award ONR-1547946,1547946,2016-05-24
autogen.2016051816355849333.6,  NSF Award ONR-1544301,1544301,2016-05-24
autogen.2016051816355849333.6,OPP-1549620,1549620,2016-05-24
autogen.2016060310074752984.9,                1107885,1107885,NA
autogen.2016060310074752984.9,                1107662,1107662,NA
autogen.2016061616251052360.3,1503928,1503928,2016-02-25
autogen.2016061616482138267.5,NSF Award 1503928,1503928,2016-02-25
autogen.2016061621363299947.3,NSF Award 1107645,1107645,2016-03-04
autogen.2016061713372754380.4,1203583,1203583,2016-06-17
autogen.2016061713384327984.4,0909374,0909374,2016-06-17
autogen.2016062416045765838.1,NSF Award 1304879,1304879,2016-06-24
autogen.2016062416175241339.7,NSF Award 1304523,1304523,2016-06-24
autogen.2016062416175241339.7,NSF Award 1304879,1304879,2016-06-24
autogen.2016071219511996974.1,NSF Award 0632398,0632398,2009-11-18
autogen.2016071219511996974.1,NSF Award 0856377,0856377,2009-11-18
autogen.2016071219511996974.1,NSF Award 0856867,0856867,2009-11-18
autogen.2016081110130513289.22,1263005,1263005,2016-08-04
autogen.2016081110130513289.22,1262871,1262871,2016-08-04
autogen.2016091610021855501.6,0856531,0856531,2016-09-16
autogen.2016091610085288604.3,0856531,0856531,2016-07-18
autogen.2016092909092856889.2,1107942,1107942,2016-09-22
autogen.2016092909141341792.2,1107942,1107942,2016-09-22
autogen.2016093012392642696.9,NSF Award 0856559,0856559,2010-06-05
autogen.2016093012392642696.9,NSF Award 0856773,0856773,2010-06-05
autogen.2016093012392642696.9,NSF Award 0904152,0904152,2010-06-05
autogen.2016100711330556146.4,714088,714088,NA
autogen.2016101015493144321.3,1203902,1203902,2016-10-05
autogen.2016101016133216225.3,1203902,1203902,2016-10-05
autogen.2016101016375003288.3,1203902,1203902,2016-10-05
autogen.2016101017041311852.3,1203902,1203902,2016-10-05
autogen.2016101017273557617.3,1203902,1203902,2016-10-05
autogen.2016101017503011781.3,1203902,1203902,2016-10-05
autogen.2016101018133486445.3,1203902,1203902,2016-10-05
autogen.2016101018372257708.3,1203902,1203902,2016-10-05
autogen.2016101310202315674.3,1203902,1203902,2016-10-14
autogen.2016102709294922487.5,1546002,1546002,2012-10-26
autogen.2016102709374814394.3,1546002,1546002,2013-10-27
autogen.2016102709420244799.3,1546002,1546002,2014-10-27
autogen.2016102709474500002.3,1546002,1546002,2015-10-27
autogen.2016102710542251200.3,1546002,1546002,2011-10-27
autogen.2016102710592657104.3,1546002,1546002,2012-10-27
autogen.2016102711035047308.3,1546002,1546002,2013-10-27
autogen.2016102711085260612.3,1546002,1546002,2014-10-27
autogen.2016102711123144616.2,1546002,1546002,2015-10-27
autogen.2016102711133118420.3,1546002,1546002,2015-10-27
autogen.2016102711224968224.3,1546002,1546002,2011-10-27
autogen.2016102711252701728.3,1546002,1546002,2012-10-27
autogen.2016102711350735432.3,1546002,1546002,2013-10-27
autogen.2016102711450783036.3,1546002,1546002,2014-10-27
autogen.2016102711510688440.3,1546002,1546002,2015-10-27
autogen.2016110311573176377.4,1107106,1107106,2016-04-14
autogen.2016110313094137808.6,1107106,1107106,2016-04-14
autogen.2016110315101871958.3,1107106,1107106,2016-04-14
autogen.2016110322333497941.3,1107106,1107106,2016-04-14
autogen.2016110409503648957.4,1107106,1107106,2016-04-14
autogen.2016110712313695966.3,1107106,1107106,2016-04-14
autogen.2016111015363973514.4,1107106,1107106,2016-04-14
autogen.2016111612512519017.6,1203473,1203473,2016-08-02
autogen.2016111613085899837.3,1203473,1203473,2016-08-02
autogen.2016111613352290864.3,1203473,1203473,2016-08-02
autogen.2016111613411859775.3,1203473,1203473,2016-08-02
autogen.2016111613495952382.2,1203473,1203473,2016-08-02
autogen.2016111615421579245.2,1203473,1203473,2016-08-02
autogen.2016111615505274551.2,1203473,1203473,2016-08-02
autogen.2016111615562024159.2,1203473,1203473,2016-08-02
autogen.2016111616045203162.2,1203473,1203473,2016-08-02
autogen.2016111616100466470.2,1203473,1203473,2016-08-02
autogen.2016111616135095278.2,1203473,1203473,2016-08-02
autogen.2016111616172107282.2,1203473,1203473,2016-08-02
autogen.2016111616212004686.2,1203473,1203473,2016-08-02
autogen.2016111616254519892.2,1203473,1203473,2016-08-02
autogen.2016111617025741199.2,1203473,1203473,2016-08-02
autogen.2016111617193596903.2,1203473,1203473,2016-08-02
autogen.2016111617441082608.2,1203473,1203473,2016-08-02
autogen.2016111617484787813.2,1203473,1203473,2016-08-02
autogen.2016111617592771318.2,1203473,1203473,2016-08-02
autogen.2016111712184007334.2,1203473,1203473,2016-08-02
autogen.2016111712301484943.2,1203473,1203473,2016-08-02
autogen.2016111712385401264.2,1203473,1203473,2016-08-02
autogen.2016111712453048171.2,1203473,1203473,2016-08-02
autogen.2016111712503935977.2,1203473,1203473,2016-08-02
autogen.2016111712550101389.2,1203473,1203473,2016-08-02
autogen.2016111712582222295.2,1203473,1203473,2016-08-02
autogen.2016111713025219151.5,1023446,1023446,NA
autogen.2016111713041823053.2,1203473,1203473,2016-08-02
autogen.2016111713102336559.2,1203473,1203473,2016-08-02
autogen.2016111713204671466.13,1204082,1204082,2016-08-11
autogen.2016111713204671466.13,1107645,1107645,2016-08-11
autogen.2016111713375790773.2,1203473,1203473,2016-08-02
autogen.2016111714411182978.2,1203473,1203473,2016-08-02
autogen.2016111714523028998.2,1203473,1203473,2016-08-02
autogen.2016111715043216178.2,1203473,1203473,2016-08-02
autogen.2016111715100299083.2,1203473,1203473,2016-08-02
autogen.2016111716585631422.2,1203473,1203473,2016-08-02
autogen.20161117170848968100.2,1203473,1203473,2016-08-02
autogen.2016111717461405823.2,1203473,1203473,2016-07-20
autogen.2016111814370624167.3,1107106,1107106,2016-04-14
autogen.2016111816154181543.3,1107106,1107106,2016-04-14
autogen.2016111817590463284.3,1107106,1107106,2016-04-14
autogen.2016112000314327540.3,1107106,1107106,2016-04-14
autogen.2016112010271750980.3,1107106,1107106,2016-04-14
autogen.2016112017315991496.3,1107106,1107106,2016-04-14
autogen.2016112018490494497.4,1107106,1107106,2016-04-14
autogen.2016112911315916889.4,0611992,0611992,2009-11-18
autogen.2016112911315916889.4,0612047,0612047,2009-11-18
autogen.2016112911315916889.4,0612331,0612331,2009-11-18
autogen.2016112911315916889.4,0612457,0612457,2009-11-18
autogen.2016112911315916889.4,1022834,1022834,2009-11-18
autogen.2016112911315916889.4,1022773,1022773,2009-11-18
autogen.2016112911315916889.4,1023221,1023221,2009-11-18
autogen.2016112911315916889.4,1023393,1023393,2009-11-18
autogen.2016112911315916889.4,1023118,1023118,2009-11-18
autogen.2016120112380268272.4,NSF Award 1107607,1107607,2012-11-01
autogen.2016120112380268272.4,NSF Award 1107792,1107792,2012-11-01
autogen.2016120112380268272.4,NSF Award 1107481,1107481,2012-11-01
autogen.2016120112380268272.4,NSF Award 1107596,1107596,2012-11-01
autogen.2016120116560488598.4,1107106,1107106,2016-04-14
autogen.2016120407372944048.3,1107106,1107106,2016-04-14
autogen.2016120410102827353.3,1107106,1107106,2016-04-14
autogen.2016120413373255293.3,1107106,1107106,2016-04-14
autogen.2016120610264077397.5,1204013,1204013,2016-11-29
autogen.2016120611404567901.2,1204013,1204013,2016-11-29
autogen.2016120613010428310.3,1204013,1204013,2016-11-29
autogen.2016120715531185325.3,1107106,1107106,2016-04-14
autogen.2016120718172643966.3,1107106,1107106,2016-04-14
autogen.2016120720344881105.3,1107106,1107106,2016-04-14
autogen.2016120807071658677.3,1107106,1107106,2016-04-14
autogen.2016120809300210016.3,1107106,1107106,2016-04-14
autogen.2016120811040981379.3,1107106,1107106,2016-04-14
autogen.2017012020041850190.2,1107106,1107106,2016-04-14
autogen.2017012107204822093.2,1107106,1107106,2016-04-14
autogen.2017012108021579848.3,1107106,1107106,2016-04-14
autogen.2017012116473803874.2,1107106,1107106,2016-04-14
autogen.20170121195435500100.2,1107106,1107106,2016-04-14
autogen.2017012208122828039.2,1107106,1107106,2016-04-14
autogen.2017012213251501055.2,1107106,1107106,2016-04-14
autogen.2017012300394877295.2,1107106,1107106,2016-04-14
autogen.2017012320154769115.2,1107106,1107106,2016-04-14
autogen.2017012419151778815.2,1107106,1107106,2016-04-14
autogen.2017012615083838086.2,1107106,1107106,2016-04-14
autogen.2017012622290736085.2,1107106,1107106,2016-04-14
autogen.2017012713573166437.2,1107106,1107106,2016-04-14
autogen.2017020213194173610.2,1107106,1107106,2016-04-14
autogen.2017020221413402951.3,1107106,1107106,2016-04-14
autogen.2017020312081947908.2,1107106,1107106,2016-04-14
autogen.2017021011193870377.2,0632187,0632187,2016-10-07
autogen.2017021011204447078.2,0632187,0632187,2016-10-07
autogen.2017021011212792579.2,0632187,0632187,2016-10-07
autogen.2017021011215632680.2,0632187,0632187,2016-10-07
autogen.2017021011223144481.2,0632187,0632187,2016-10-07
autogen.2017021011230308082.3,0632187,0632187,2016-10-07
autogen.2017021011232640583.3,0632187,0632187,2016-10-07
autogen.2017021011363908284.2,0632187,0632187,2016-10-07
autogen.2017021011365308085.2,0632187,0632187,2016-10-07
autogen.2017021011370794686.2,0632187,0632187,2016-10-07
autogen.2017021011372357387.2,0632187,0632187,2016-10-07
autogen.2017021011373645488.2,0632187,0632187,2016-10-07
autogen.2017021011375187989.2,0632187,0632187,2016-10-07
autogen.2017021011392445890.2,0632187,0632187,2016-10-07
autogen.2017021011395063691.2,0632187,0632187,2016-10-07
autogen.2017030813184604814.8,1303879,1303879,2010
autogen.2017030813184604814.8,0856559,0856559,2010
autogen.2017031014274858719.5,1303879,1303879,2011
autogen.2017031014274858719.5,0856559,0856559,2011
autogen.2017031308111714533.9,0856479,0856479,2017-03-13
autogen.2017031310122163456.13,0856479,0856479,2017-03-13
autogen.2017031311325446278.12,0856479,0856479,2017-03-13
autogen.2017031509570196975.9,0856479,0856479,2017-03-13
autogen.2017031516412580298.3,1303879,1303879,2012
autogen.2017031516412580298.3,0856559,0856559,2012
autogen.2017031708405876021.3,1303879,1303879,2013
autogen.2017031708405876021.3,0856559,0856559,2013
autogen.2017031709003186324.3,1417700,1417700,2016-12-22
autogen.2017031709003186324.3,1417745,1417745,2016-12-22
autogen.2017031709003186324.3,1417908,1417908,2016-12-22
autogen.2017031711041726435.4,1417700,1417700,2016-12-21
autogen.2017031711041726435.4,1417745,1417745,2016-12-21
autogen.2017031711041726435.4,1417908,1417908,2016-12-21
autogen.2017031711142303738.4,1303879,1303879,2014
autogen.2017031711142303738.4,0856559,0856559,2014
autogen.2017031713262634044.3,1303879,1303879,2015
autogen.2017031713262634044.3,0856559,0856559,2015
autogen.2017031715314748848.3,1303879,1303879,2016
autogen.2017031715314748848.3,0856559,0856559,2016
autogen.2017040409531324070.6,0856479,0856479,2017-04-04
autogen.2017040410254697388.6,0856479,0856479,2017-04-04
autogen.2017040411121445905.8,0856479,0856479,2017-04-04
autogen.2017040413403128133.7,0856479,0856479,2017-04-04
autogen.2017040414153417451.6,0856479,0856479,2017-04-04
autogen.2017040415294419872.6,0856479,0856479,2017-04-04
autogen.2017040415594540398.6,0856479,0856479,2017-04-04
autogen.2017040611062211926.7,0856479,0856479,2017-04-06
autogen.2017040611471038949.6,0856479,0856479,2017-04-06
autogen.2017040612292856672.7,1203496,1203496,2017-04-04
autogen.2017040716274490091.4,1417711,1417711,2016-12-28
autogen.2017041313033324070.4,1303879,1303879,2017
autogen.2017041313033324070.4,0856559,0856559,2017
autogen.20170418090511755100.8,0856479,0856479,2017-04-18
autogen.2017041810053968325.8,0856479,0856479,2017-04-18
autogen.2017042509383361300.8,1303879,1303879,2010
autogen.2017042509383361300.8,0856559,0856559,2010
autogen.2017050809555522948.6,1303879,1303879,2011
autogen.2017050809555522948.6,0856559,0856559,2011
autogen.2017051609474360978.5,1303879,1303879,2012
autogen.2017051609474360978.5,0856559,0856559,2012
autogen.2017051611491916889.5,1303879,1303879,2013
autogen.2017051611491916889.5,0856559,0856559,2013
autogen.2017051612462292455.5,1303879,1303879,2014
autogen.2017051612462292455.5,0856559,0856559,2014
autogen.2017051613491288643.5,1303879,1303879,2015
autogen.2017051613491288643.5,0856559,0856559,2015
autogen.2017051616162252392.6,1303879,1303879,2016
autogen.2017051616162252392.6,0856559,0856559,2016
autogen.2017051710065419403.6,1303879,1303879,2017
autogen.2017051710065419403.6,0856559,0856559,2017
autogen.2017052409054942109.6,1304271,1304271,2017-05-10
autogen.2017052515072211554.5,1503672,1503672,2009-11-18
autogen.2017052515072211554.5,0520287,0520287,2009-11-18
autogen.2017052515072211554.5,0856292,0856292,2009-11-18
autogen.2017052516355638566.4,1503672,1503672,2009-11-18
autogen.2017052516355638566.4,0520287,0520287,2009-11-18
autogen.2017052516355638566.4,0856292,0856292,2009-11-18
autogen.2017062213075681468.2,1303879,1303879,2010
autogen.2017062213075681468.2,0856559,0856559,2010
autogen.2017062215513816878.1,1303879,1303879,2011
autogen.2017062215513816878.1,0856559,0856559,2011
autogen.2017062311124793242.1,1303879,1303879,2012
autogen.2017062311124793242.1,0856559,0856559,2012
autogen.2017062315100352610.1,1303879,1303879,2013
autogen.2017062315100352610.1,0856559,0856559,2013
autogen.2017062609575041702.1,1303879,1303879,2014
autogen.2017062609575041702.1,0856559,0856559,2014
autogen.2017062611173929004.1,1303879,1303879,2015
autogen.2017062611173929004.1,0856559,0856559,2015
autogen.2017062616480912423.2,1303879,1303879,2010
autogen.2017062616480912423.2,0856559,0856559,2010
autogen.2017062711063588594.1,1303879,1303879,2011
autogen.2017062711063588594.1,0856559,0856559,2011
autogen.2017062713045478657.1,1303879,1303879,2012
autogen.2017062713045478657.1,0856559,0856559,2012
autogen.2017062715040371623.1,1303879,1303879,2013
autogen.2017062715040371623.1,0856559,0856559,2013
autogen.2017062715173706526.7,1304905,1304905,2017-06-26
autogen.2017062810073633894.1,1303879,1303879,2014
autogen.2017062810073633894.1,0856559,0856559,2014
autogen.2017062812153713293.1,1303879,1303879,2015
autogen.2017062812153713293.1,0856559,0856559,2015
autogen.2017062813053938255.2,1303879,1303879,2010
autogen.2017062813053938255.2, 0856559,0856559,2010
autogen.2017062813053938255.2,0856559,0856559,2010
autogen.2017062814422078180.1,1303879,1303879,2016
autogen.2017062814422078180.1,0856559,0856559,2016
autogen.2017062815511392881.1,1303879,1303879,2017
autogen.2017062815511392881.1,0856559,0856559,2017
autogen.2017062911071710479.2,NSF Award 0904152,0904152,2010
autogen.2017062911071710479.2,0856559,0856559,2010
autogen.2017062911071710479.2,1303879,1303879,2010
autogen.2017062911322107480.1,1303879,1303879,2011
autogen.2017062911322107480.1, 0856559,0856559,2011
autogen.2017062911322107480.1,0856559,0856559,2011
autogen.2017062914365014957.1,1303879,1303879,2010
autogen.2017062914365014957.1, 0856559,0856559,2010
autogen.2017062914365014957.1,0856559,0856559,2010
autogen.2017062915573881576.1,NSF Award 0904152,0904152,2011
autogen.2017062915573881576.1,0856559,0856559,2011
autogen.2017062915573881576.1,1303879,1303879,2011
autogen.2017063009574299239.1,1303879,1303879,2013
autogen.2017063009574299239.1, 0856559,0856559,2013
autogen.2017063009574299239.1,0856559,0856559,2013
autogen.2017063011213068770.1,NSF Award 0904152,0904152,2012
autogen.2017063011213068770.1,0856559,0856559,2012
autogen.2017063011213068770.1,1303879,1303879,2012
autogen.2017063012492798199.1,1303879,1303879,2014
autogen.2017063012492798199.1, 0856559,0856559,2014
autogen.2017063012492798199.1,0856559,0856559,2014
autogen.2017063015121995767.3,1107737,1107737,2017-09-05
autogen.2017063015273139698.1,NSF Award 0904152,0904152,2013
autogen.2017063015273139698.1,0856559,0856559,2013
autogen.2017063015273139698.1,1303879,1303879,2013
autogen.2017063016510768823.3,1107737,1107737,2017-09-05
autogen.2017063018402350255.3,1107737,1107737,2017-09-15
autogen.2017070311170906723.3,NSF Award 0904152,0904152,2014
autogen.2017070311170906723.3,0856559,0856559,2014
autogen.2017070311170906723.3,1303879,1303879,2014
autogen.2017070312011325924.1,1303879,1303879,2015
autogen.2017070312011325924.1, 0856559,0856559,2015
autogen.2017070312011325924.1,0856559,0856559,2015
autogen.2017070312102555527.3,1107737,1107737,2017-08-30
autogen.2017070313384893638.1,1303879,1303879,2016
autogen.2017070313384893638.1, 0856559,0856559,2016
autogen.2017070313384893638.1,0856559,0856559,2016
autogen.2017070314050078642.3,1107737,1107737,2017-08-30
autogen.2017070314092250674.1,NSF Award 0904152,0904152,2015
autogen.2017070314092250674.1,0856559,0856559,2015
autogen.2017070314092250674.1,1303879,1303879,2015
autogen.2017070314383881054.1,1303879,1303879,2017
autogen.2017070314383881054.1, 0856559,0856559,2017
autogen.2017070314383881054.1,0856559,0856559,2017
autogen.2017070315281702160.3,1107737,1107737,2017-08-30
autogen.2017070317051033606.3,1107737,1107737,2017-08-30
autogen.2017070318580145491.3,1107737,1107737,2017-08-30
autogen.2017070319410503698.3,1107737,1107737,2017-08-30
autogen.2017070320145698666.3,1107737,1107737,2017-08-30
autogen.2017070322123632650.3,1107737,1107737,2017-08-30
autogen.2017070323404103451.3,1107737,1107737,2017-08-30
autogen.2017070402114155335.3,1107737,1107737,2017-08-30
autogen.2017070509462163171.3,1107737,1107737,2017-08-30
autogen.2017070510094272793.1,1303879,1303879,2010
autogen.2017070510094272793.1,0856559,0856559,2010
autogen.2017070511200026206.1,NSF Award 0904152,0904152,2016
autogen.2017070511200026206.1,0856559,0856559,2016
autogen.2017070511200026206.1,1303879,1303879,2016
autogen.2017070512502938618.1,1303879,1303879,2011
autogen.2017070512502938618.1,0856559,0856559,2011
autogen.2017070513273421600.3,1107737,1107737,2017-08-28
autogen.2017070513453991316.1,NSF Award 0904152,0904152,2017
autogen.2017070513453991316.1,0856559,0856559,2017
autogen.2017070513453991316.1,1303879,1303879,2017
autogen.2017070515275964143.4,1107737,1107737,2017-08-30
autogen.2017070516451753201.3,1107737,1107737,2017-08-28
autogen.2017070518563294893.3,1107737,1107737,2017-08-28
autogen.2017070521550639182.3,1107737,1107737,2017-08-28
autogen.2017070523290015145.4,1107737,1107737,2017-08-25
autogen.2017070600280897400.3,1107737,1107737,2017-08-25
autogen.2017070609433434258.3,1107737,1107737,2017-08-28
autogen.2017070609463042297.1,1303879,1303879,2012
autogen.2017070609463042297.1,0856559,0856559,2012
autogen.2017070610502072793.1,NSF Award 0904152,0904152,2010
autogen.2017070611120899197.3,1107737,1107737,2017-08-25
autogen.2017070611272166831.1,1303879,1303879,2013
autogen.2017070611272166831.1,0856559,0856559,2013
autogen.2017070612333750216.1,NSF Award 0904152,0904152,2011
autogen.2017070612534980623.8,1107737,1107737,2017-09-01
autogen.2017070613081410706.1,1303879,1303879,2014
autogen.2017070613081410706.1,0856559,0856559,2014
autogen.2017070613100388032.5,1107737,1107737,2017-08-28
autogen.2017070614173857611.1,NSF Award 0904152,0904152,2012
autogen.2017070614413409813.1,1303879,1303879,2015
autogen.2017070614413409813.1,0856559,0856559,2015
autogen.2017070615111163744.3,1107737,1107737,2017-08-28
autogen.2017070615543939299.1,NSF Award 0904152,0904152,2013
autogen.2017070617185639651.3,1107737,1107737,2017-08-28
autogen.2017070619114773668.5,1107737,1107737,2017-09-01
autogen.2017070620080469795.3,1107737,1107737,2017-08-28
autogen.2017070622233262414.3,1107737,1107737,2017-08-28
autogen.2017070700223778931.4,1107737,1107737,2017-08-28
autogen.2017070701223370358.3,1107737,1107737,2017-08-28
autogen.2017070704122767878.3,1107737,1107737,2017-08-28
autogen.2017070707081147096.4,1107737,1107737,2017-08-28
autogen.2017070709222098821.1,1303879,1303879,2016
autogen.2017070709222098821.1,0856559,0856559,2016
autogen.2017070710125238423.1,1303879,1303879,2017
autogen.2017070710125238423.1,0856559,0856559,2017
autogen.2017070710242453526.1,NSF Award 0904152,0904152,2014
autogen.2017070711553052674.1,NSF Award 0904152,0904152,2015
autogen.2017070713315602762.1,NSF Award 0904152,0904152,2016
autogen.2017070714063645469.1,NSF Award 0904152,0904152,2017
autogen.2017071012424806457.1,NSF Award 0904152,0904152,2010
autogen.2017071012424806457.1,NSF Award PLR1414314,1414314,2010
autogen.2017071111554603673.2,NSF Award 0904152,0904152,2011
autogen.2017071111554603673.2,NSF Award PLR1414314,1414314,2011
autogen.2017071114383433689.3,1107737,1107737,2017-08-28
autogen.2017071116074974998.3,1107737,1107737,2017-08-28
autogen.2017071117491997807.3,1107737,1107737,2017-08-28
autogen.2017071119484893316.3,1107737,1107737,2017-08-28
autogen.2017071120165644184.3,1107737,1107737,2017-08-28
autogen.2017071120485599151.3,1107737,1107737,2017-08-28
autogen.2017071121502102238.5,1107737,1107737,2017-09-15
autogen.2017071210323322775.4,1107737,1107737,2017-09-15
autogen.2017071212154798986.3,1107737,1107737,2017-09-08
autogen.2017071214232266147.3,1107737,1107737,2017-09-08
autogen.2017071216555705507.3,1107737,1107737,2017-08-28
autogen.2017071218154279400.4,1107737,1107737,2017-08-28
autogen.2017071220114599394.3,1107737,1107737,2017-08-28
autogen.2017071221354968885.4,1107737,1107737,2017-08-28
autogen.2017071310281537278.1,NSF Award 0904152,0904152,2011
autogen.2017071310281537278.1,NSF Award PLR1414314,1414314,2011
autogen.2017071311332294382.3,1107737,1107737,2017-08-28
autogen.2017071312460389198.3,1107737,1107737,2017-08-28
autogen.20170713135013790100.3,1107737,1107737,2017-08-25
autogen.2017071314360531034.1,NSF Award 0904152,0904152,2012
autogen.2017071314360531034.1,NSF Award PLR1414314,1414314,2012
autogen.2017071317293833080.3,1107737,1107737,2017-09-21
autogen.2017071319444044093.2,1107737,1107737,NA
autogen.20170713212114484100.3,1107737,1107737,2017-09-21
autogen.2017071322541614021.4,1107737,1107737,2017-09-21
autogen.2017071408544542613.1,NSF Award 0904152,0904152,2012
autogen.2017071408544542613.1,NSF Award PLR1414314,1414314,2012
autogen.2017071409540792220.3,1107737,1107737,2017-08-28
autogen.2017071411315603553.5,1107737,1107737,2017-09-05
autogen.2017071411390284255.1,NSF Award 0904152,0904152,2013
autogen.2017071411390284255.1,NSF Award PLR1414314,1414314,2013
autogen.2017071414510718059.1,NSF Award 0904152,0904152,2013
autogen.2017071414510718059.1,NSF Award PLR1414314,1414314,2013
autogen.2017071414541308561.3,1107737,1107737,2017-09-21
autogen.2017071417361529175.2,1107737,1107737,NA
autogen.2017071418560008482.3,1107737,1107737,2017-09-21
autogen.2017071420230666603.5,1107737,1107737,2017-09-21
autogen.2017071421441767197.3,1107737,1107737,2017-09-21
autogen.2017071503224230972.3,1107737,1107737,2017-09-21
autogen.2017071505280103095.4,1107737,1107737,2017-09-21
autogen.2017071519532372002.4,1107737,1107737,NA
autogen.2017071520270533106.3,1107737,1107737,2017-08-28
autogen.2017071521101659508.3,1107737,1107737,2017-08-28
autogen.2017071522351637532.3,1107737,1107737,2017-08-28
autogen.2017071523195200450.3,1107737,1107737,2017-08-28
autogen.2017071600154132490.3,1107737,1107737,2017-08-28
autogen.2017071602115112007.3,1107737,1107737,2017-08-28
autogen.2017071603072606411.3,1107737,1107737,2017-08-28
autogen.2017071604301894770.3,1107737,1107737,2017-08-28
autogen.2017071605412400307.3,1107737,1107737,2017-08-28
autogen.2017071610282103713.3,1107737,1107737,2017-08-28
autogen.2017071611134708915.3,1107737,1107737,2017-08-28
autogen.2017071612410535139.3,1107737,1107737,2017-08-28
autogen.2017071613295668557.3,1107737,1107737,2017-08-28
autogen.2017071614311388997.3,1107737,1107737,2017-08-28
autogen.2017071617091026717.3,1107737,1107737,2017-08-28
autogen.2017071618120450719.3,1107737,1107737,2017-08-28
autogen.2017071620243279443.3,1107737,1107737,2017-08-28
autogen.2017071621412236362.3,1107737,1107737,2017-08-28
autogen.2017071623074011901.3,1107737,1107737,2017-08-28
autogen.2017071708592010718.1,NSF Award 0904152,0904152,2014
autogen.2017071708592010718.1,NSF Award PLR1414314,1414314,2014
autogen.2017071709122506822.4,1107737,1107737,2017-09-06
